NUM CONTRATO;COD. CLI;ESTABLECIMIENTO;NUM.SISTEMA;DESCR. ZONA;NUM.SERIE DEP.;FE.CAMBIO DEP.;NUM.LOTE;FE.LOTE;
SF-2007-01-19;3040;HOTEL VINCCI TENERIFE GOLF;2;CAMPANA PARED 2,40 m ;2006; 1-DIC-26;LIQUIDO AZUL HE; 1-SEP-17;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-01-21;2996;REST. TAPELIA SAN SEBASTIAN;1;CAMPANA PARED 5,50mts;0-04-2006; 1-NOV-16;L-6045; 1-JUN-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-01-24;0890003;RESIDENCIA SAN JOSE EGOIZA FUNDACIAO;1;CAMPANA CENTRAL 2,2 m ;2006                ; 1-NOV-16;L-6013 - 6045 0;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-01-24;0890003;RESIDENCIA SAN JOSE EGOIZA FUNDACIAO;2;CAMPANA PARED HORNO           ;F-2006              ; 1-NOV-16;L-6045-L-5060 0;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-01-26;2730;K.F.C.  C.CIAL. GRAN PLAZA - ROQUETAS;1;CAMPANA FREIDORAS             ;                    ; 1-SEP-16;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-01-26;2730;K.F.C.  C.CIAL. GRAN PLAZA - ROQUETAS;2;CAMPANA ESPECIAL              ;                    ; 1-SEP-16;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-02-01;2730001;K.F.C. - C.C. ROSALEDA - MALAGA;1;CAMPANA FREIDORAS             ;                    ; 1-NOV-16;LOTE L-6064 ; 1-JUL-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-02-01;2730001;K.F.C. - C.C. ROSALEDA - MALAGA;2;CAMPANA ESPECIAL              ;2006                ; 1-NOV-16;6064 07-06     ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-02-03;2493002;B.K.15608 - C.C. LA VITAL - GANDIA;1;CAMPANA FREIDORA;;         ;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-02-03;2493002;B.K.15608 - C.C. LA VITAL - GANDIA;2;CAMPANA BROILER;; 1-ABR-16;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-02-05;0555001;REST. EL REY DE LA GAMBA 2;1;CAMPANA PRINCIPAL;2005; 1-OCT-25;;         ;
;;;;;2005; 1-OCT-25;;         ;
;;;;;;         ;;         ;
SF-2007-02-05;0555001;REST. EL REY DE LA GAMBA 2;2;CAMPANA PLANTA BAJA;Nß01029313 f. 8/3/16; 1-MAY-26;LIQUIDO AZUL; 1-ABR-16;
;;;;;Nß00923634 F. 8/7/15; 1-MAY-26;LIQUIDO AZUL; 1-ABR-16;
;;;;;;         ;;         ;
SF-2007-02-11;2209;REST. CASA NEMESIO;1;CAMPANA CENTRAL               ;                    ; 1-DIC-16;LOTE L-6088;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-02-11;2209;REST. CASA NEMESIO;2;CAMPANA PARED                 ;                    ; 1-DIC-16;LOTE L-6088; 1-OCT-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-02-13;2832;PRIMA FILA;1;CAMPANA CENTRAL 2,90 m;; 1-ENE-17;LOTE L-6088; 1-OCT-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-04;2893;CEIP PARQUE CATALU•A - ALCOBENDAS;1;CAMPANA COCINA;; 1-ENE-16;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-05;2893001;CEIP BACHILLER ALONSO PEREZ - ALCOBENDAS;1;CAMPANA COCINA;; 1-ENE-16;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-07;3012;CASA BATLLO;1;CAMPANA GOLFES;2004; 1-JUN-29;liquido azul he; 1-MAY-19;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-07;3012;CASA BATLLO;2;CAMPANA JUJOL;2004; 1-SEP-24;L-4057; 1-JUN-14;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-07;3012;CASA BATLLO;3;COCINA PLANTA NOBLE;2007; 1-JUL-27;liquido azul he; 1-MAY-17;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-08;3377;RESIDENCIA DE MIERES SANTULLANO;1;CAMPANA CENTRAL 4 MTS         ;0023413             ; 1-SEP-16;L-6030 Jun/06  ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-12;2938;ESCOLA HOSTELERIA DE BARCELONA;1;CAMPANA CENTRAL 4,30 m;; 1-DIC-16;L-6045; 1-JUN-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-12;2938;ESCOLA HOSTELERIA DE BARCELONA;2;CAMPANA CENTRAL;2006; 1-DIC-16;L-6045; 1-JUN-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-12;2938;ESCOLA HOSTELERIA DE BARCELONA;3;CAMPANA PARED BASCULANTE 2,50;2006; 1-DIC-16;L-6045; 1-JUN-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-12;2938;ESCOLA HOSTELERIA DE BARCELONA;4;CAMPANA PARED 2 MTS;2006; 1-DIC-16;L-6045; 1-JUN-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-12;2938;ESCOLA HOSTELERIA DE BARCELONA;5;CAMPANA CENTRAL A ;2006; 1-DIC-16;L-6045; 1-JUN-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-12;2938;ESCOLA HOSTELERIA DE BARCELONA;6;CAMPANA CENTRAL B;2006; 1-DIC-16;L-6045; 1-JUN-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-12;2938;ESCOLA HOSTELERIA DE BARCELONA;7;CAMPANA CENTRAL 1;2006; 1-DIC-16;L-6046; 1-JUN-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-12;2938;ESCOLA HOSTELERIA DE BARCELONA;8;CAMPANA CENTRAL 2;2006; 1-DIC-16;L-6045; 1-JUN-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-12;2938;ESCOLA HOSTELERIA DE BARCELONA;9;CAMPANA CENTRAL 4 m;; 1-DIC-16;L-6045; 1-JUN-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-17;2399;REST. ABREVADERO;1;CAMPANA PARED 5,80 m;2006; 1-MAR-17;L-6055; 1-JUL-06;
;;;;;;         ;L-6089; 1-OCT-06;
;;;;;;         ;;         ;
SF-2007-03-19;4235;CLINICA ONYAR DE GIRONA;1;CAMPANA CENTRAL 2,5 m;2005; 1-ABR-26;LIQUIDO AZUL HE; 1-FEB-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-22;2473004;HOSPITAL DE PONIENTE;1;CAMPANA CENTRAL 2,5 m;2003; 1-MAY-13;L-3052;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-23;2473003;HOSPITAL EL TOYO;1;CAMPANA PARED 5,40 m;F-2004; 1-FEB-26;l-5092; 1-SEP-15;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-26;2935;REST. EL ALMIREZ;1;CAMPANA PARED 4,5 m;nß00923630 f.8/7/15; 1-AGO-26;liquido azyl he; 1-MAY-16;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-03-27;3199;CLINICA NUESTRA SE•ORA DEL REMEI;1;CAMPANA PARED 2,50 m;2006; 1-ENE-27;liquido azul he; 1-SEP-16;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-01;2894;CLUB MUNTANYENC SANT CUGAT;1;CAMPANA PARED 2 m;004125; 1-MAR-17;L-7007;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-03;1036003;B.K.8020 - CALA MILLOR KIOSKO MALLORCA;1;CAMPANA NORMAL 2,00 m ;                    ; 1-FEB-16;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-08;3145;ALBERG DELTA DEL LLOBREGAT;1;CAMPANA CENTRAL 4 m;2006; 1-ENE-17;L6088; 1-OCT-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-08;3145;ALBERG DELTA DEL LLOBREGAT;2;CAMPANA PARED;2006; 1-ENE-17;L6088; 1-OCT-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-09;0031;HOTEL NOVOTEL GIRONA;1;CAMPANA CENTRAL;; 1-FEB-17;LOTE L-6089; 1-OCT-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-13;0890006;GUARDERIA HAUR ESKOLA;1;CAMPANA PARED;; 1-ABR-17;L7002; 1-ENE-07;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-14;0890005;RESIDENCIA SAN JUAN BAUTISTA ANDOAIN;1;CAMPANA CENTRAL 3,30 m;; 1-ABR-17;L7007;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-14;0890005;RESIDENCIA SAN JUAN BAUTISTA ANDOAIN;2;CAMPANA PARED 3,30 m;; 1-ABR-17;L7071;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-15;0032009;MONASTERIO DE MONTSERRAT;1;SOTANO-2 SELF SERVICE FREIDORA;2007; 1-OCT-27;LIQUIDO AZUL HE; 1-OCT-17;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-15;0032009;MONASTERIO DE MONTSERRAT;2;SOTANO-2 SELF SERVICE FUEGOS;2007; 1-OCT-27;LIQUIDO AZUL HE; 1-OCT-17;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-15;0032009;MONASTERIO DE MONTSERRAT;3;SOTANO-2 RESTAURANTE;Nß01172511 F.18/7/17; 1-OCT-27;LIQUIDO AZUL HE; 1-SEP-17;
;;;;;Nß01172510 F.18/7/17; 1-OCT-27;LIQUIDO AZUL HE; 1-SEP-17;
;;;;;;         ;;         ;
SF-2007-04-15;0032009;MONASTERIO DE MONTSERRAT;4;SOTANO-3;Nß01172418 F.22/6/17; 1-OCT-27;LIQUIDO AZUL HE; 1-SEP-17;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-15;0032009;MONASTERIO DE MONTSERRAT;5;SOTANO-4 CENTRAL SARTEN BASCUL;2007; 1-OCT-27;LIQUIDO AZUL HE; 1-OCT-17;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-15;0032009;MONASTERIO DE MONTSERRAT;6;SOTANO-4 CENTRAL FUEGOS;2007; 1-JUN-27;liquido azul he; 1-MAY-17;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-15;0032009;MONASTERIO DE MONTSERRAT;7;SOTANO-4 PLANCHAS/PARRILLAS;Nß01172414 F.22/6/17; 1-OCT-27;LIQUIDO AZUL HE; 1-SEP-17;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-19;2657;B.K. 15348 - CABO DE LAS HUERTAS ;1;CAMPANA FREIDORAS (3);;         ;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-19;2657;B.K. 15348 - CABO DE LAS HUERTAS ;2;CAMPANA BROILER;;         ;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-23;2947;HOTEL REAL DE BARCO;1;CAMPANA PARED 3,20 m;2006; 1-DIC-17;LT-30-R;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-23;2947;HOTEL REAL DE BARCO;2;CAMPANA CENTRAL 4,20 m;07278 -2006; 1-DIC-17;L-6088; 1-OCT-06;
;;;;;;         ;L-6089; 1-OCT-06;
;;;;;;         ;;         ;
SF-2007-04-26;1388001;CAFETERIA CAMPUS DE COLMENAREJO;1;CAMPANA CENTRAL;; 1-NOV-16;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-28;3107;HOTEL CASINO DEL TORMES;1;CAMPANA PARED 2,80 m;; 1-ABR-17;L4088; 1-OCT-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-29;1784003;BK KIOSCO (utilizar cliente 1784004);1;CAMPANA ESPECIAL;;         ;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-04-30;0239015;PARADOR D'AIGUABLAVA;1;CAMPANA PARED;; 1-NOV-19;L-0910; 1-SEP-09;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-05-05;4069001;BK 15689 CAN PICAFORT;1;CAMP.FREIDORAS Y CAMP. BROILER;2013; 1-NOV-26;LIQUIDO AZUL HE; 1-SEP-16;
;;;;;2013; 1-NOV-26;LIQUIDO AZUL HE; 1-SEP-16;
;;;;;;         ;;         ;
SF-2007-05-08;1291;REST. COSTA GALLEGA;1;CAMPANA GRILL COCINA PRINCIPAL;                    ; 1-FEB-17;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-05-09;2725;REST. SINGLAND;1;CAMPANA PARED                 ;                    ; 1-ENE-17;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-05-10;2584008;ESCOLA BRESSOL VALL PARADIS;1;CAMPANA PARED;; 1-MAR-17;LOTE L-6089; 1-OCT-06;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-05-17;2951;REST. EL ALAMO;1;CAMPANA CENTRAL;; 1-JUL-27;LIQUIDO AZUL HE; 1-JUL-18;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-05-17;2951;REST. EL ALAMO;2;CAMPANA PARED;2007; 1-JUL-27;LIQUIDO AZUL HE; 1-JUL-27;
;;;;;2019; 1-FEB-30;liquido azul he; 1-FEB-20;
;;;;;;         ;;         ;
SF-2007-05-18;2993;OBRADOR DE RAMON CASANOVAS;1;CAMPANA PARED + CENTRAL;; 1-MAY-17;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-06-04;3224;C.E.I.P. JOAQUIM ABRIL;1;CAMPANA CENTRAL;2007; 1-OCT-27;liquido azul he; 1-SEP-18;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2007-06-05;3187;ASIL INGLADA VIA;1;CAMP.CENTR.2m CAMP.PARED 1,6m;Nß01172415 F.22/6/17; 1-SEP-27;LIQUIDO AZUL HE ; 1-JUN-17;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-FOODLAS;1710002;RESTAURANTE LIZARRAN;1;CAMPANA DE PARED ;121854; 1-MAR-20;L-9011; 1-DIC-09;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-MALT3 ;0685037;B.K. 17570 - AEROP. DE MALAGA TERMINAL 3;1;CAMPANA FREIDORAS (4);; 1-MAR-20;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-MALT3 ;0685037;B.K. 17570 - AEROP. DE MALAGA TERMINAL 3;2;CAMPANA BROILER (DUKE) 1;; 1-MAR-20;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-MALT3 ;0685037;B.K. 17570 - AEROP. DE MALAGA TERMINAL 3;3;CAMPANA BROILER (DUKE) 2;; 1-MAR-20;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-MALT3 2;0685038;WOOPER BAR 17611 - AEROP. DE MALAGA T-3;1;CAMPANA FREIDORAS (4);; 1-MAR-20;; 1-NOV-09;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-MALT3 2;0685038;WOOPER BAR 17611 - AEROP. DE MALAGA T-3;2;BROILER 1;; 1-MAR-20;; 1-NOV-09;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-MALT3 2;0685038;WOOPER BAR 17611 - AEROP. DE MALAGA T-3;3;BROILER 2;; 1-MAR-20;; 1-NOV-09;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-MALT3 3;0685039;PIZZA HUT - AEROPUERTO DE MALAGA T-3;1;CAMPANA HORNO PIZZA;2009; 1-MAR-20;L-9115; 1-DIC-09;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-MALT3 3;0685039;PIZZA HUT - AEROPUERTO DE MALAGA T-3;2;CAMPANA DE PARED FREIDORA;2009; 1-MAR-20;L-9115; 1-DIC-09;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-MALT3 4;0685040;CAFE Y TAPAS - AEROPUERTO DE MALAGA T-3;1;CAMPANA CENTRAL 2,70MTS;2010; 1-MAR-20;L-9102; 1-OCT-09;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-MALT3 4;0685040;CAFE Y TAPAS - AEROPUERTO DE MALAGA T-3;2;CAMPANA CENTRAL 2,74MTS.;12185-53    25/03/09; 1-MAR-20;L-9021; 1-MAR-09;
;;;;;;         ;L-9115; 1-DIC-09;
;;;;;;         ;;         ;
SF-2010-SSP/01;0685041;B.K. 18037-AEROP. ALICANTE (Lado Tierra);1;CAMPANA FREIDORAS (5);2011; 1-AGO-21;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/02;0685042;B.K. 18038 - AEROP. ALICANTE (Lado Aire);1;CAMPANA FREIDORAS (4);2011; 1-AGO-21;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/02;0685042;B.K. 18038 - AEROP. ALICANTE (Lado Aire);2;CAMPANA FREIDORAS (4);2011; 1-AGO-21;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/03;0685044;REST. GAMBRINUS - AEROPUERTO DE IBIZA;1;CAMPANA;2012; 1-ABR-22;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/06;1854005;B.K. 08854-AEROP.PALMAS DE GRAN CANARIA;1;CAMPANA FREIDORAS             ;0204650     29/03/02; 1-SEP-19;L-1087  19-dic ;         ;
;;;;;2009; 1-SEP-19;L-8047; 1-ABR-08;
;;;;;;         ;;         ;
SF-2010-SSP/06;1854005;B.K. 08854-AEROP.PALMAS DE GRAN CANARIA;2;CAMPANA BROILER               ;0204650; 1-SEP-19;low ph L1087  19-dic;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/1;0685015;B.K.9191 - ALICANTE;1;CAMPANA FREIDORAS             ;                    ;         ;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/1;0685015;B.K.9191 - ALICANTE;2;CAMPANA BROILER               ;                    ;         ;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/10;0685029;KFC / PIZZA HUT AEROPUERTO MALLORCA;1;ZONA DE PROTECCION CRUZADA    ;                    ; 1-MAR-16;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/10;0685029;KFC / PIZZA HUT AEROPUERTO MALLORCA;2;CAMPANA HORNO ESPECIAL        ;                    ; 1-MAR-16;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/10;0685029;KFC / PIZZA HUT AEROPUERTO MALLORCA;3;CAMPANA FREIDORAS             ;                    ; 1-MAR-16;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/11;0685036;B.K. 16464 - AEROPUERTO DE MENORCA;1;CAMPANA FREIDORAS (4);; 1-JUN-18;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/11;0685036;B.K. 16464 - AEROPUERTO DE MENORCA;2;CAMPANA BROILER;; 1-JUN-18;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/12;0685014;REST. PEJEVERDE - AEROP. LOS RODEOS ;1;CAMPANA PARED ZONA FREIDORAS  ;nß00418222 fe27/2/13; 1-SEP-23;APC; 1-MAY-13;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/12;0685014;REST. PEJEVERDE - AEROP. LOS RODEOS ;2;CAMPANA GRILL                 ;nß00359242 FE4/12/12; 1-SEP-23;APC; 1-MAY-13;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/13;0685018;LIZARRAN - RENFE ZARAGOZA;1;CAMPANA PARED 3 MTS           ;2010; 1-JUN-31;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/2;0685001;B.K. 10016 - AEROPUERTO MALAGA;1;CAMPANA FREIDORAS (4)         ;                    ; 1-ENE-13;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/2;0685001;B.K. 10016 - AEROPUERTO MALAGA;2;CAMPANA BROILER               ;                    ; 1-ENE-13;2105 del 12-02 ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/20;0685035;BK 14388 AEROPUERTO DE IBIZA;1;CAM. FREIDORAS y CAM. BROILER;2012; 1-ABR-22;;         ;
;;;;;20152; 1-ABR-22;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/20;0685035;BK 14388 AEROPUERTO DE IBIZA;2;2 CAM.FREIDORAS- 1 CAM.BROILER;2012; 1-ABR-22;;         ;
;;;;;2012; 1-ABR-22;;         ;
;;;;;2021; 1-JUN-31;;         ;
SF-2010-SSP/21;0685043;B.K. 18693 - AEROPUERTO DE VALENCIA;1;CAMPANA FREIDORAS;2008; 1-JUN-19;L-8087; 1-AGO-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/21;0685043;B.K. 18693 - AEROPUERTO DE VALENCIA;2;CAMPANAS BROILER;2008; 1-JUN-19;L-8090; 1-SEP-08;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/3;0685009;B.K. 14108 - IFEMA;2;CAMPANA BROILER               ;                    ; 1-MAR-12;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/5;0685030;B.K. 15555 - ESTACION CHAMARTIN ;1;CAMPANA FREIDORAS;; 1-JUN-17;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/5;0685030;B.K. 15555 - ESTACION CHAMARTIN ;2;CAMPANA BROILER;; 1-JUN-17;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/7;0685003;B.K. 10017 AEROP.TENERIFE NACIONAL;1;CAMPANA FREIDORAS             ;                    ; 1-SEP-22;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/7;0685003;B.K. 10017 AEROP.TENERIFE NACIONAL;2;CAMPANA BROILER               ;2012; 1-SEP-12;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/8;0685004;B.K. 11802 - GRANADILLA DE ABONA ;1;CAMPANA FREIDORAS             ;2012; 1-SEP-22;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/8;0685004;B.K. 11802 - GRANADILLA DE ABONA ;2;CAMPANA BROILER               ;2012; 1-SEP-22;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/8;0685004;B.K. 11802 - GRANADILLA DE ABONA ;3;CAMPANA FREIDORAS;2012; 1-SEP-22;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/8;0685004;B.K. 11802 - GRANADILLA DE ABONA ;4;CAMPANA BROILER;2012; 1-SEP-22;;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/9;0685005;B.K.12307 - AEROP.LANZAROTE;1;CAMPANA FREIDORAS             ;                    ; 1-SEP-16;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2010-SSP/9;0685005;B.K.12307 - AEROP.LANZAROTE;2;CAMPANA BROILER               ;                    ; 1-SEP-16;                    ;         ;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-2015-SSP-01;0685045;MUM'S KITCHEN;1;CAMP. FREIDORAS Y CAMP. COCINA;2009; 1-MAR-20;L-9115; 1-SEP-09;
;;;;;2009; 1-MAR-20;L-9115; 1-SEP-09;
;;;;;;         ;;         ;
SF-2015-SSP-01;0685045;MUM'S KITCHEN;2;CAMPANA HORNOS;2014; 1-FEB-23;??????; 1-ENE-14;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-01-01;5021;ESCOLA JOSEP ORRIOLS I ROCA;1;CAMPANA MURAL;2008; 1-JUL-28;liquido azul he; 1-MAY-18;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-01-02;4859021;RIBS STEAK HOUSE MAQUINISTA Nß 490;1;CAMPANA PARRILLA 2.10 MTS;Nß0204219 FE 8/6/09; 1-AGO-29;LIQUIDO AZUL HE; 1-AGO-19;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-01-02;4859021;RIBS STEAK HOUSE MAQUINISTA Nß 490;2;CAMAPANA PARED 5.5 MTS.;2010; 1-AGO-29;L-0027; 1-MAR-18;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-02-03;4963;FINCA MONCAIRE;1;CAMPANA MURAL;2008; 1-ENE-31;LIQUIDO AZUL HE; 1-NOV-20;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-03-04;4833002;REST. - Font de Can SolÇ, 6 (OLESA);1;CAMPANA ARED + CAMPANA PARED`;Nß0123039 F.13/07/18; 1-DIC-30;LIQUIDO AZUL; 1-OCT-20;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-04-06;4943;BO DE DEBO;1;FREIDORA CANALONES;2020; 1-OCT-30;LIQUIDO AZUL HE; 1-OCT-20;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-04-06;4943;BO DE DEBO;2;FREIDORA CROQUETAS;2021; 1-MAY-31;LIQUIDO AZUL HE; 1-MAY-21;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-04-06;4943;BO DE DEBO;3;MARMITAS 1,2,3;2021; 1-MAY-31;LIQUDIDO AZUL HE; 1-MAY-21;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-04-06;4943;BO DE DEBO;4;CAMPANA 3.6;2021; 1-MAY-31;LIQUIDO AZUL HE; 1-MAY-21;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-04-06;4943;BO DE DEBO;5;CAMPANA 3.6;2021; 1-MAY-21;LIQUIDO AZUL HE; 1-MAY-21;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-04-06;4943;BO DE DEBO;6;3.6 CAMPANA 4,5 MTS.;2021; 1-MAY-31;LIQUIDO AZUL HE; 1-MAY-21;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-04-06;4943;BO DE DEBO;7;FREIDORA VALENZZO EDIFICIO 3;2021; 1-OCT-31;LIQUIDO AZUL HE; 1-OCT-21;
;;;;;;         ;;         ;
;;;;;;         ;;         ;
SF-21-05-07;4940;HOTEL PRIMERO PRIMERA;1;CAMPANA PARED;2020; 1-NOV-30;;         ;
