NUM CONTRATO;COD. CLI;ESTABLECIMIENTO;NUM.SISTEMA;DESCR. ZONA;FE.INSTAL.;FE.PROX.VIS.;TIPO SISTEMA;TOT.PUNTOS;CANT.FUSIBLES;CANT.BOQUILLAS;NUM.SERIE DEP.;FE.CAMBIO DEP.;NUM.LOTE;FE.LOTE;NUM.SERIE DEP.;FE.CAMBIO DEP.;NUM.LOTE;FE.LOTE;NUM.SERIE DEP.;FE.CAMBIO DEP.;NUM.LOTE;FE.LOTE;NUM.SERIE CARTUCHO;FE.CAMB.CARTUCHO;NUM.SERIE ARMARIO;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;TIPO CAMPANA;DESCR. CAMP.;TIPO BOQUILLA CAMP;NUM.BOQUILLAS;VALOR BOQUILLAS;PUNTOS;
SF-09-05-004;3379;TONI PIZZERIA;1;CAMPANA PARED;29-AGO-08; 1-JUN-10;SF/A 300       ; 11;  3; 10;2008; 1-AGO-18;L7123; 1-NOV-07;;         ;;         ;;         ;;         ;;080201;005626;PARED  ;CONDUCTO EXTRACCI‡N           ;1100 ;  1;  1;  1;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;COCINA 5 FUEGOS               ;L1F  ;  1;  1;  1;PARED  ;ASADOR DE POLLOS              ;L1N  ;  3;  1;  3;PARED  ;KEBAB                         ;L1N  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-005;3299;NAPOLI PIZZERIA;1;CAMPANA PARED;26-MAR-08; 1-JUN-10;SF/A 300       ; 15;  4; 12;06-07; 1-MAR-18;L6055; 1-JUL-06;06-07; 1-MAR-18;L7002; 1-ENE-07;;         ;;         ;MULTI TANK R-102;;005540;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;PLENUM                        ;L1N  ;  2;  1;  2;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;PARED  ;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;PARED  ;HORNO GAS ASADOR              ;L1N  ;  2;  1;  2;PARED  ;KEBAB                         ;L1N  ;  3;  1;  3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-03;3708;TEST-VILASECA;1;CAMPANA INVERTIDA;18-DIC-08;         ;SF/A 300       ; 18;  4; 11;; 1-DIC-18;L8080; 1-SEP-08;;         ;;         ;;         ;;         ;;;005573;CENTRAL;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;CENTRAL;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;CENTRAL;COLECTOR FILTROS CENTRAL      ;L1N  ;  2;  1;  2;CENTRAL;SUPERFICIE                    ;L245 ;  6;  2; 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-04;2473006;HOSPITAL DE MANISES;1;CAMPANA CENTRAL COCINA PRINCIP;27-ABR-09;         ;SF/A 300       ; 17;  4; 11;2008; 1-FEB-28;LIQUIDO AZUL HE; 1-FEB-22;;         ;;         ;;         ;;         ;;070901;005971;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  2;  2;  4;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  4;  1;  4;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;PARED  ;COCINA 4 FUEGOS               ;L245 ;  2;  2;  4;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-04;2473006;HOSPITAL DE MANISES;2;CAMPANA PARED COCINA PRINCIPAL;27-ABR-09;         ;SF/A 300       ;  8;  3;  5;2008; 1-FEB-28;LIQUIDO AZUL HE; 1-FEB-22;;         ;;         ;;         ;;         ;;071101;005973;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;SARTEN BASCULANTE             ;L230 ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-04;2473006;HOSPITAL DE MANISES;3;CAMPANA PARED CAFETERIA;27-ABR-09;         ;SF/A 300       ;  7;  3;  5;2008; 1-FEB-28;LIQUIDO AZUL HE; 1-FEB-22;;         ;;         ;;         ;;         ;;071101;005975;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;COCINA 2 FUEGOS               ;L1F  ;  1;  1;  1;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-05;3447001;HOTEL BARCELO TORRE ARIAS;1;CAMPANA MURAL 3 m;30-ENE-06;         ;SF/A 300       ;  7;  3;  5;2004; 1-ENE-16;L5069; 1-JUL-05;;         ;;         ;;         ;;         ;LT3012;;;PARED  ;PLENUM                        ;L1N  ;  1;  1;  1;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-06;3447002;HOTEL BARCELO CASTELLANA NORTE;1;CAMPANA PARED; 4-FEB-08;         ;ANSUL          ;  8;  3;  6;; 1-FEB-18;;         ;;         ;;         ;;         ;;         ;;;;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;PLENUM                        ;L1N  ;  1;  1;  1;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-07;3710;COLEGIO CARRECHIQUILLA;1;CAMPANA CENTRAL;27-NOV-08;         ;SF/A 300       ; 16;  3; 13;2008; 1-NOV-18;L8040; 1-ABR-08;2008; 1-NOV-18;L8040; 1-ABR-08;;         ;;         ;DOBLE TANK;;006045;CENTRAL;COLECTOR FILTROS CENTRAL      ;L1N  ;  4;  1;  4;CENTRAL;PLENUM                        ;L1N  ;  4;  1;  4;CENTRAL;FREIDORA                      ;L230 ;  2;  2;  4;CENTRAL;COCINA 2 FUEGOS               ;L1F  ;  1;  1;  1;CENTRAL;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;CENTRAL;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-08;3712;REST.CLUB DE GOLF VILLAR DE OLALLA;1;CAMPANA PARED 3,30m;19-DIC-08;         ;SF/A 300       ; 10;  4;  8;2008; 1-DIC-18;L8040; 1-ABR-08;;         ;;         ;;         ;;         ;LT-30-RE;;005960;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;PLENUM                        ;L1N  ;  2;  1;  2;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;COCINA 2 FUEGOS               ;L1F  ;  1;  1;  1;PARED  ;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-10;3700;BASE NAVAL DE ROTA;1;CAMPANA PARED 3,4 m;30-ENE-06; 1-NOV-09;SF/A 300       ; 13;  5; 12;; 1-ENE-16;;         ;;         ;;         ;;         ;;         ;;;;PARED  ;CONDUCTO EXTRACCI‡N           ;L1W  ;  1;  1;  1;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  4;  1;  4;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;OTROS                         ;L1N  ;  4;  1;  4;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-10;3700;BASE NAVAL DE ROTA;2;CAMPANA PARED 1,73 m;30-ENE-06; 1-NOV-09;SF/A 300       ; 11;  3;  7;; 1-ENE-16;;         ;;         ;;         ;;         ;;         ;;;;PARED  ;CONDUCTO EXTRACCI‡N           ;L1W  ;  1;  1;  1;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;PARED  ;OTROS                         ;L230 ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-10;3700;BASE NAVAL DE ROTA;3;CAMPANA PARED 3,65 m;30-ENE-06; 1-NOV-09;SF/A 300       ; 18;  5; 11;; 1-ENE-16;;         ;;         ;;         ;;         ;;         ;;;;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  4;  1;  4;PARED  ;FREIDORA                      ;L230 ;  6;  2; 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-10;3700;BASE NAVAL DE ROTA;4;CAMPANA PARED 2,20 m;30-ENE-06; 1-NOV-09;SF/A 300       ;  9;  3;  6;; 1-ENE-16;;         ;;         ;;         ;;         ;;         ;;;;PARED  ;CONDUCTO EXTRACCI‡N           ;L1N  ;  1;  1;  1;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;FREIDORA                      ;L230 ;  3;  2;  6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-11;3713;REST. DEL MONESTIR SANT PERE DE RODES;1;CAMPANA PARED;15-MAY-09;         ;SF/P 450       ; 11;  4; 11;0614932***17/05/07; 1-MAY-19;L7051; 1-FEB-07;;         ;;         ;;         ;;         ;;;;PARED  ;CONDUCTO EXTRACCI‡N           ;ADP  ;  2;  1;  2;PARED  ;COLECTOR FILTROS PARED        ;ADP  ;  2;  1;  2;PARED  ;SUPERFICIE                    ;ADP  ;  7;  1;  7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-16;3716;COL.LEGI SAGRAT COR;1;CAMPANA PARED ESPECIAL;28-ABR-09;         ;SF/P 600       ; 17;  5; 13;06069/43***2008; 1-FEB-29;LIQUDIDO AZUL HE; 1-FEB-21;;         ;;         ;;         ;;         ;;;;PARED  ;COLECTOR FILTROS PARED        ;ADP  ;  3;  1;  3;PARED  ;PLENUM                        ;ADP  ;  3;  1;  3;PARED  ;FREIDORA                      ;F    ;  2;  2;  4;PARED  ;SARTEN BASCULANTE             ;F    ;  2;  2;  4;PARED  ;COCINA 4 FUEGOS               ;R    ;  2;  1;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;ADP  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-18;3683;FRANKFURT ESPARTA;1;CAMPANA PARED;22-ABR-09;         ;SF/A 300       ; 11;  2;  8;; 1-ABR-19;L8081;         ;;         ;;         ;;         ;;         ;;080401;006688;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  3;  1;  3;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;PARED  ;PLANCHA HIERRO                ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-20;3718;ROSSVAND PUERTO TARRAGONA;1;CAMPANA DE PARED + HORNO; 1-OCT-07; 1-ABR-09;SF/P 450       ; 11;  4; 10;; 1-OCT-17;LOTE L-7051; 1-MAY-07;;         ;;         ;;         ;;         ;;;03188;PARED  ;CONDUCTO EXTRACCI‡N           ;ADP  ;  1;  1;  1;PARED  ;COLECTOR FILTROS PARED        ;ADP  ;  2;  1;  2;PARED  ;PLENUM                        ;ADP  ;  1;  1;  1;PARED  ;FREIDORA                      ;F    ;  1;  2;  2;PARED  ;COCINA 6 FUEGOS               ;R    ;  3;  1;  3;PARED  ;SALAMANDRA                    ;ADP  ;  1;  1;  1;PARED  ;PLANCHA RANURADA              ;ADP  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-21;0010111;PIZZA GRILL PARC CENTRAL;1;CAMPANA PARED 4m;20-FEB-09;         ;SF/A 300       ; 14;  5; 11;2008; 1-FEB-19;L8099; 1-SEP-08;;         ;;         ;;         ;;         ;;070901;002434;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;PLENUM                        ;L1N  ;  2;  1;  2;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;COCINA 4 FUEGOS               ;L245 ;  2;  2;  4;PARED  ;SALAMANDRA                    ;L1N  ;  1;  1;  1;PARED  ;PARRILLA CARBON VOLCANICO     ;L1N  ;  3;  1;  3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-25;3038063;PANS & COMPANY LOCL 32 T1;1;CAMPANA PARED 2575 mm;28-MAY-09;13-MAR-18;SF/A 300       ;  7;  2;  4;2008; 1-JUN-19;L8087; 1-AGO-08;;         ;;         ;;         ;;         ;;080401;006326;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-26;3038064;PANS & COMPANY LOCAL 55 T1;1;CAMPANA PARED 2,60 m;28-MAY-09;13-MAR-18;SF/A 300       ;  7;  2;  4;2008; 1-JUN-19;L8087; 1-AGO-07;;         ;;         ;;         ;;         ;;080401;006303;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-27;4859009;REST. OMAMMAMIA - LOCAL 76C;1;CAMPANA PARED 3,87;28-MAY-09;14-JUN-22;SF/A 300       ; 10;  5;  9;2008; 1-SEP-29;liquido azul he; 1-SEP-19;;         ;;         ;;         ;;         ;LT-30;080401;006310;PARED  ;PLENUM                        ;L1N  ;  2;  1;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;PARED  ;PLACA INDUCTORA               ;L1F  ;  2;  1;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-27;4859009;REST. OMAMMAMIA - LOCAL 76C;2;CAMPANA ISLA ZONA BARRA EXT. ;28-MAY-09;14-JUN-22;SF/A 300       ;  5;  3;  3;04/2008; 1-SEP-29;liquido azul he; 1-SEP-19;;         ;;         ;;         ;;         ;LT-30;080401;006350;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;WOK                           ;L245 ;  1;  2;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-28;3038059;REST. CAFE DI FIORE LOCAL 12 T1 - 2307;1;CAMPANA 2,78 m + 1,60 m;28-MAY-09;17-MAR-16;SF/P 450       ; 10;  4;  8;16/07/08**0643847; 1-JUN-19;L8122; 1-NOV-08;;         ;L8122; 1-NOV-08;;         ;L8122; 1-NOV-08;;;;PARED  ;CONDUCTO EXTRACCI‡N           ;ADP  ;  2;  1;  2;PARED  ;COLECTOR FILTROS PARED        ;ADP  ;  2;  1;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;ADP  ;  2;  1;  2;PARED  ;FREIDORA                      ;F    ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-29;3038060;REST. MUSSOL LOCAL 90 T1 - 2321;1;CAMPANA PARED PARRILLA;28-MAY-09;12-MAR-18;SF/A 300       ; 28;  8; 25;; 1-JUN-19;L9115; 1-DIC-09;;         ;;         ;;         ;;         ;;080601;002806;PARED  ;CONDUCTO EXTRACCI‡N           ;L1W  ;  4;  1;  4;PARED  ;PLENUM                        ;L1N  ;  3;  1;  3;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  3;  1;  3;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;PARED  ;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;PARED  ;PARRILLA CARBON VEGETAL       ;L1N  ; 12;  1; 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-30;3038061;GASTRO BAR CARLES GAIG 88 T1 - 2326;1;CAMPANA CENTRAL 3,65 m;28-MAY-09;12-MAR-18;SF/A 300       ;  9;  3;  7;2008; 1-JUN-19;L8087; 1-AGO-08;;         ;;         ;;         ;;         ;;080401;006322;CENTRAL;PLENUM                        ;L1N  ;  1;  1;  1;CENTRAL;COLECTOR FILTROS CENTRAL      ;L1N  ;  3;  1;  3;CENTRAL;FREIDORA                      ;L230 ;  1;  2;  2;CENTRAL;SALAMANDRA                    ;L1N  ;  1;  1;  1;CENTRAL;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-32;3495;REST. LA GABINOTECA;1;CAMPANA PARED 4m; 7-ABR-09;13-ENE-13;SF/A 300       ; 10;  4;  8;2008; 1-ABR-19;L8040; 1-ABR-08;;         ;;         ;;         ;;         ;LT-30-R;;005465;PARED  ;CONDUCTO EXTRACCI‡N           ;1100 ;  2;  1;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;COCINA 2 FUEGOS               ;L1F  ;  1;  1;  1;PARED  ;FOGON PAELLERO                ;L245 ;  1;  2;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-33;2178001;REST. LA PUBILLA;1;CAMPANA CENTRAL 2m;23-MAR-09;20-ABR-23;SF/P 450       ; 12;  2; 10;Nß0121886 F.26-4-18; 1-MAY-29;LIQUIDO AZUL HE; 1-MAY-19;;         ;;         ;;         ;;         ;;;;CENTRAL;COLECTOR FILTROS CENTRAL      ;ADP  ;  1;  1;  1;CENTRAL;PLENUM                        ;ADP  ;  1;  1;  1;CENTRAL;FREIDORA                      ;F    ;  2;  2;  4;CENTRAL;PLANCHA CROMO/FRY TOP         ;ADP  ;  1;  1;  1;CENTRAL;COCINA 5 FUEGOS               ;R    ;  2;  1;  2;CENTRAL;SALAMANDRA                    ;ADP  ;  1;  1;  1;CENTRAL;PLANCHA RADIANTE              ;ADP  ;  1;  1;  1;CENTRAL;PLANCHA HIERRO                ;ADP  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-05-34;3625;REST. QUINABARRA;1;CAMPANA PARED 4,60m; 1-ABR-09;         ;SF/A 300       ; 13;  5; 11;; 1-FEB-19;L8081; 1-FEB-08;;         ;;         ;;         ;;         ;;;;PARED  ;FREIDORA                      ;L230 ;  1;  2;  2;PARED  ;COCINA 2 FUEGOS               ;L1F  ;  1;  1;  1;PARED  ;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;PARED  ;PARRILLA CARBON VEGETAL       ;L1N  ;  6;  1;  6;PARED  ;SALAMANDRA                    ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-06-01;3281004;BK LORCA 2 - CC.ALMENARA;1;FREIDORAS (4); 1-NOV-08; 2-DIC-15;SF/A 300       ; 11;  4;  6;2008; 1-NOV-18;;         ;;         ;;         ;;         ;;         ;LT-320-RE;;S-224317;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS              ;L1N  ;  1;  1;  1;PARED  ;FREIDORA                      ;L230 ;  4;  2;  8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-06-01;3281004;BK LORCA 2 - CC.ALMENARA;2;BROILER; 1-NOV-08; 2-DIC-15;SF/A 300       ;  7;  2;  4;2008; 1-NOV-18;;         ;;         ;;         ;;         ;;         ;LT-30-RE;;S-225082;PARED  ;CONDUCTO EXTRACCI‡N           ;L2W  ;  1;  2;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;BROILER                       ;L2W  ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-06-02;3377001;RESIDENCIA GERIATRICA SANTA BARBARA;1;CAMPANA CENTRAL 3 m;29-NOV-07;19-NOV-11;SF/P 450       ; 14;  3; 10;02068-2; 1-NOV-17;L7002; 1-ENE-07;;         ;;         ;;         ;;         ;;;;CENTRAL;COLECTOR FILTROS CENTRAL      ;ADP  ;  1;  1;  1;CENTRAL;PLENUM                        ;ADP  ;  2;  1;  2;CENTRAL;FREIDORA                      ;F    ;  2;  2;  4;CENTRAL;SARTEN BASCULANTE             ;F    ;  2;  2;  4;CENTRAL;COCINA 6 FUEGOS               ;R    ;  2;  1;  2;CENTRAL;PLANCHA CROMO/FRY TOP         ;ADP  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-06-03;1745;PARADAS 1-2-3-4;1;CAMPANA FORMA DE U            ;20-MAR-03;21-JUN-22;SF/P 450       ; 13;  7; 13;0121876 14/05/2018;13-DIC-28;L-2008;13-DIC-18;;13-DIC-28;L-9010;13-DIC-18;;         ;;         ;                    ;;                    ;CENTRAL;CONDUCTO EXTRACCI‡N           ;ADP  ;  3;  1;  3;OTROS  ;COLECTOR FILTROS PARED        ;ADP  ;  3;  1;  3;OTROS  ;COCINA 4 FUEGOS               ;R    ;  4;  1;  4;OTROS  ;COCINA 6 FUEGOS               ;R    ;  3;  1;  3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-06-04;3732;DOBLE ESTACION SERVICIO;1;CAMPANA CENTRAL 3,50 MTS;30-MAR-09;         ;SF/A 300       ; 15;  5; 12;2007; 1-MAR-19;L8002; 1-ENE-08;2008; 1-MAR-19;L7123; 1-NOV-07;;         ;;         ;R-102 DOUBLE TANK;070901;005690;CENTRAL;COLECTOR FILTROS CENTRAL      ;L1N  ;  2;  1;  2;CENTRAL;PLENUM                        ;L1N  ;  1;  1;  1;CENTRAL;FREIDORA                      ;L230 ;  2;  2;  4;CENTRAL;COCINA 2 FUEGOS               ;L1F  ;  2;  1;  2;CENTRAL;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;CENTRAL;PLANCHA CROMO/FRY TOP         ;L1N  ;  2;  1;  2;CENTRAL;PARRILLA GAS                  ;L1N  ;  2;  1;  2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-06-04;3732;DOBLE ESTACION SERVICIO;2;CAMPANA PARED 3 MTS;30-MAR-09;         ;SF/A 300       ;  6;  3;  4;2007; 1-MAR-19;L8002; 1-ENE-08;;         ;;         ;;         ;;         ;LT-30-RE**Nß428441;;005586;PARED  ;CONDUCTO EXTRACCI‡N           ;1100 ;  1;  1;  1;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  1;  1;  1;PARED  ;SARTEN BASCULANTE             ;L230 ;  2;  2;  4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SF-09-06-04;3732;DOBLE ESTACION SERVICIO;3;CAMPANA PARED 4 MTS;30-MAR-09;         ;SF/A 300       ; 11;  4;  8;2008; 1-MAR-19;L8002; 1-ENE-08;;         ;;         ;;         ;;         ;LT-30-R-E;;005654;PARED  ;CONDUCTO EXTRACCI‡N           ;1100 ;  2;  1;  2;PARED  ;COLECTOR FILTROS PARED        ;L1N  ;  2;  1;  2;PARED  ;FREIDORA                      ;L230 ;  2;  2;  4;PARED  ;COCINA 4 FUEGOS               ;L245 ;  1;  2;  2;PARED  ;PLANCHA CROMO/FRY TOP         ;L1N  ;  1;  1;  1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
